3.6614,14.8671,12.2898
-6.9479,0.10173,9.4559
-1.5779,4.7886,7.1546
-4.1196,-2.0805,3.0785
0.62929,8.8493,9.852
-5.1465,13.8063,-8.6948
-7.0484,0.090103,9.5404
2.2963,0.086688,-0.595
0.30786,7.2515,-9.1728
